,trace,Adduser,Hydra_FTP,Hydra_SSH,Java_Meterpreter,Meterpreter,Web_Shell
20,5 3 197 192 192 6 78 78 78 91 6 78 5 197 192 6 91 33 33 33 78 33 78 33 78 33 78 5 197 192 6 91 5 197 192 6 91 33 33 5 197 192 6 91 5 197 192 6 91 5 197 192 6 91 78 78 78 78 78 78 78 5 197 192 6 33 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 91 78 78 5 197 192 6 33 5 5 5 5 5 91 78 5 197 192 6 33 5 5 5 5 5 91 78 78 78 78 78 78 4 4 4 4 6,0,0,0,0,0,0
21,174 6 5 220 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 220 6 5 63 6 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 91 20 174 201 45 45 64 183 5 221 6 221 174 174 174 174 174 174 3 42 120 6 3 3 6 114 195 195 195 195 195 195 120 114 5 221 6 221 63 6 4 63 6 3,0,0,0,0,0,0
22,102 168 54 102 6 5 197 197 192 3 3 6 91 240 102 102 102 102 102 102 240 78 240 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 6 265 78 265 4 78 78 265 240 78 240 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 102 102 102 102 102 102 102 102 102 6 265 78 265 4 78 78 265 240 78 240 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 6 265 78 4 78 78 265 240 265 5 91 102 168 54 102 6 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 6 265 78 4 78 78 265 102 102 102 91 168 102 3 102 240 240 195 102 168 54 102 6 102 102 102 102 102 102 102 102 102 6 265 78 78 78 265 240 240 240 240 78 240 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 240 240 78 240 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 78 265 240 240 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 4 78 78 265 240 195 91 102 102 168 54 102 6 102 102 102 102 102 102 6 265 78 4 78 78 265 102 197 102 168 54 102 6 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 240 78 240 265 102 102 102 13 102 102 102 102 6 195 5 197 102 102 6 91 102 3 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 78 265 240 240 78 219,0,0,0,0,0,0
23,7 142 142 7 6 5 54 140 197 221 174 11 45 221 221 221 33 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 174 3 5 6 195 3 3 140 3 195 195 195 195 3 195 195 140 195 195 195 195 195 195 195 140 140 140 3 195 54 195 195 195 195 140 140 3 3 3 3 45 3 3 3 195 3 3 3 6 3 3 3 195 125 195 195 5 3 3 195 140 140 6 195 195 195 6 45 3 3 6 195 195 3 3 3 3 45 195 195 3 140 195 192 45 3 195 195 3 3 3 6 195 10 41 42 120 6 6 6 120 6 7 3 195 42 5 42 142 7 3 195 42 120 142 142 7 3 195 54 7 7 3 120 6 7 5 42 120 7 142 7 142 7 7 142 7 142 7 142 142 4 7 3 120 6 6 142 7 42 142 142 142 7 142 4 5 3 6 6 7 3 4 42 120 195 54 5 42 142 3 120 7 41 6 5 3 7 3 195 42 6 6 7 142 142 195 54 42 120 3 142 142 120 42 221 5 42 6 142 142 7 142 142 7 174 174 3 6 195 42 6 142 7 142 7 7 142 7 3 6 7 174 174 3 6 195 120 142 142 7 3 120 6 7 7 142 142 7 142 7 3 4 140 140 42 120 6 174 174 221 42 142 142 7 7 7 5 3 120 120 6 6 142 7 3 6 142 7 3 6 7 174 3 142 7 142 142 142 142 3 120 6 195 221 41 42 142 142 142 7 142 7 142 142 142 142 7 142 7 142 7 3 7 174 174 3 6 195 42 54 140 54 140 221 6 142 142 7 6 195 42 6 5 120 6 6 7 142 142 142 7 142 7 3 195 5 42 120 6 142 7 3 42 5 7 142 3 4 120 195 54 42 120 6 120 6 195 3 6 6 142 7 7 142 3 6 195 42 3 6 142 142 142 7 142 7 7 142 7 142 7 142 142 7 120 195 42 41 5 42 6 3 142 142 142 195 6 6 3 142 3 4 120 3 142 142 7 195 221 42 120 142 142 7 7 3 4 120 7 6 6 6 3 3 195 120 6 3 6 142 7 142 7 142 142 7 142 3 6 7 174 174 3 6 195 6 142 142 7 3 120 3 6 6 6 7 7 7 142 7 142 142 142 142 7 3 7 142 142 7 3 4 140 140 42 6 7 221 42 120 6 7 142 7 142 7 120 6 3 6 142 142 142 7 3 4 140 140 42 120 142 7 3 4 6 3 195 42 54 140 54 142 3 120 120 6 3 6 6 142 7 142 7 7 142 7 142 7 7 142 7 142 142 7 142 7 7 142 7 142 7 7 142 7 142 3 6 6 6 142 6 7 3 6 6 6 142 6 7 142 7 7 142 7 3 195 221 42 120 6 7 142 7 7 195 42 41 3 142 6 142 7 7 7 3 195 42 6 5 142 7 3 4 140 140 120 3 221 5 42 120 142 7 142 3 195 42 54 5 42 120 3 6 6 142 6 7 142 7 3 4 140 140 120 174 42 6 42 6 142 3 6 6 142 6 7 142 7 3 7 174 174 5 42 3 4 120 7 3 120 6 3 6 142 7 195 41 42 120 6 142 174 6 7 7 142 7 142 7 7 142 7 3 4 140 140 120 6 195 42 41 5 6 142 7 142 142 3 3,0,0,0,0,0,0
24,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5 197 192 3 3 6 91 5 197 192 192 6 54 54 54 5 197 192 3 3 6 91 5 5 5 5 54 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 5 221 220 196 230 229 102 102 6 102 102 6 5 197 192 3 3 6 91 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 125 125 91 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 196 229 196 196 229 196 230 229 196 230 196 196 230 230 230 196 196 230 196 229 230 229 196 196 5 5 5 5 5 6 265 195 195 4 4 4 4 195 195 195 195 4 4 4 4 4 4 4 195 4 195 195 4 195 195 195 4 195 4 195 195 4,0,0,0,0,0,0
25,6 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 91 20 174 201 45 45 64 195 195 5 221 6 221 174 174 174 174 174 174 3 5 221 6 221 3 195 5 221 6 221 3 3 6 195 201 195 195 195 120 114 195 195 195 195 120 114 3 6 5 221 6 221 3 3 195 5 221 6 221 3 3 6 3 6 195 201 120 114 3,0,0,0,0,0,0
26,174 6 5 220 221 221 221 221 221 221 11 11 45 33 3 6 6 197 6 6 33 33 5 3 6 5 5 192 192 192 192 6 192 192 125 125 125 125 125 125 125 125 125 125 125 125 125 125 5 5 3 6 3 6 3 5 5 5 3 5 5 220 195 195 6 91 266 102 221 102 102 168 102 102 33 6 125 5 192 192 5 91 331 5 3 3 3 3 3 3 6 91 240 196 78 195 195 195 195 5 195 125 125 125 91 45 5 5 5 5 195 5 197 192 197 140 3 197 140 3 140 3 3 140 3 140 3 140 140 140 140 6 140 13 13 45 5 3 140 5 140 3 140 140 140 78 3 140 78 78 78 78 78 78 78 78 78 5 33 3 3 3 6 197 45 45 4 6 91 140 3 6 91,0,0,0,0,0,0
27,6 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5 197 192 3 3 6 91 5 197 192 3 3 6 91 201 54 195 196 196 38 6 6 6,0,0,0,0,0,0
28,6 168 4 168 168 168 168 168 168 168 168 168 168 240 168 240 102 168 168 168 240 3 240 240 168 240 3 240 102 168 240 168 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168 102 168 102 6 6 168 240 240 240 168 42 221 221 221 221 221 221 221 221 240 240 102 102 240 240 240 240 240 240 168 102 168 102 6 6 168 240 240 240 240 240 240 240 240 240 168 42 221 221 221 221 221 168 3 102 102 6 4,0,0,0,0,0,0
29,4 168 42 102 102 168 168 168 4 240 240 168 102 4 168 4 168 168 4 168 4 168 6 168 3 102 168 3 102 168 3 102 240 240 168 3 102 6 168 168 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168 3 102 168 102 6 6 240 240 102 102 78 168 168 42 221 221 221 221 221 221 221 221 168 102 168 102 6 6 168 168 42 221 221 221 221 221 221 221 221 168 102 168 102 6 6 168 240 240 240 240 240 240 240 240 240 240 240 4 168 42 221 221 221 221 221 221 221 221 168 240 3 240 240 240 240 240 102 168 4 168 168 168 42 168 168 168 168,0,0,0,0,0,0
30,240 240 240 265 5 240 19 4 240 78 240 3 19 19 240 240 78 78 265 240 4 240 78 240 240 265 265 78 265 265 78 265 265 33 39 5 4 265 265 78 265 265 4 4 265 265 78 265 265 4 265 265 265 4 6 265 4 78 78 265 240 240 240 240 33 196 196 196 196 196 196 195 5 5 6 5 4 4 4 4 4 4 4 4 4 4 4 118 6 38 4 78 78 265 240 240 265 265 78 265 265 78 265 265 33 39 5 4 265 265 78 265 265 4 4 265 265 78 265 265 4 4 265 265 265 4 6 265 4 78 78 265 240 78 4 240 240 240 240 240 19 240 240 240 240 265 6 240 240 240 240 240 3 240 240 240 240 240 78 78 78 240 240 240 240 240 265 265 78 265 265 78 265 265 33 5 4 265 265 78 265 265 4 4 265 265 78 265 265 4 265 265 265 4 6 265 78 78 265 19 240 240 240 78 240 3 265 240 240 4 3 240 265 240 240 265 78 78 240 19 19 240 240 3 78 240 78 265 240 240 33 5 5 4 4 4 4 4 240 78 240 240 240 240 78 78 240 240 240 240 240 240 265 265 78 265 265 78 265 265 265 265 265 19 4 265 4 78 78 265 240 240 265 265 19 3 265 265 78 265 265 78 265 265 265 265 265 19 4 265 4 78 78 265 240 240 265 265 78 265 265 78 265 265 240 265 265 265 19 4 265 4 78 78 265 240 240 240 265 265 78 265 265 78 265 265 265 265 265 19 4 265 4 78 78 265 240 78 78 265 240 240 78 78 265 240 240 78 78 240 240 78 78 265 240 240 33 196 196 196 196 196 196 195 5 5 6 5 4 4 4 4 4 4 4 4 4 4 4 118 6 38 4 78 78 265 240 240 265 265 78 265 265 78 265 265 265 265 265 19 4 265 78 78 265 240 240 240 78 240 240 240 240 240 240 78 78 265 240 240 240 240 78 78 265 240 240 240 78 4 240 240 240 240 240 240 240 4 219,0,0,0,0,0,0
31,11 33 5 45 3 114 120 6 195 114 42 120 6 3 195 120 114 120 114 195 120 114 195 120 114 114 195 195 120 114 195 195 120 114 195 195 120 114 195 195 120 120 114 195 195 120 114 114 195 120 195 120 114 195 120 114 195 120 195 114 195 195 114 120 114 195 195 195 120 114 195 195 120 114 195 120 114 195 3 195 3 114 120 114 120 114 4 5 221 6 221 63 6 221 6 221 63 114 4 195 120 114 120 42 120 120 114 42 120 6,0,0,0,0,0,0
32,174 174 174 174 174 174 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 63 63 5 63 6 221 221 221 11 11 11 11 11 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 91 174 174 174 174 174 174 174 174 174 174 174 54 197 3 45 45 4 4,0,0,0,0,0,0
33,175 5 195 175 175 175 175 195 175 175 208 175 60 195 195 60 175 208 175 175 208 175 175 5 143 197 3 19 4 143 6 175 175 208 175 175 175 175 208 175 5 175 208 175 54 54 221 221 175 54 54 54 54 54 54 54 54 175 221 221 221 221 4 176 3 176 162 3 4 4 176 3 176 162 3 3 4 176 4 176 3 176 162 3 4 4 176 3 176 162 3 3 3 3 3 3 4 176 4 176 3 176 162 3 176 162 3 176 162 3 4 4 176 3 176 162 3 176 162 3 176 162 3 176 162 3 3 45 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 162 3 176 162 3 176 162 3 176 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 176 162 3 4 176 78 175 175 175 60 5 60 175 175 175 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 6 45 175 42 221 197 192 140 120 6 10,0,0,0,0,0,0
34,6 221 221 66 6 6 6 5 41 41 60 97 12 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 175 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 91 20 174 201 45 45 64 183 5 221 6 221 174 174 174 174 174 174 3 195 195 195 195 120 114 195 120 114 195 195 195 195 195 195 195 120 114 3,0,0,0,0,0,0
35,311 78 78 265 102 102 102 13 102 102 102 6 102 5 197 192 3 3 6 91 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 6 265 78 4 78 78 265 102 6 102 168 54 102 6 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 6 265 78 4 78 78 265 240 240 78 240 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 4 78 78 265 102 3 240 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 168 54 102 6 265 78 265 4 240 78 240 265 102 102 195 197 102 102 168 54 102 6 102 102 102 240 240 3 102 168 102 265 240 78 240 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 3 168 54 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 102 102 102 102 102 102 102 102 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 102 102 102 102 102 102 102 102 102 6 265 78 78 78 265,0,0,0,0,0,0
36,192 125 192 125 3 54 3 102 142 102 195 5 5 4 13 142 4 3 5 10 195 5 142 3 3 10 142 3 4 142 195 3 4 142 5 221 142 5 195 5 4 142 3 3 4 5 221 142 4 6 3 4 13 142 3 195 5 5 3 142 4 142 3 3 4 5 221 142 4 6 3 4 13 142 3 3 4 5 221 142 4 6 3 4 13 142 3 195 5 5 195 5 5 3 142 4 142 3 3 4 5 221 142 4 6 3 4 13 4 5 221 142 4,0,0,0,0,0,0
37,174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 175 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 91 20 174 201 45 45 64 183 5 221 6 221 174 174 174 174 174 174 3 195 195 195 195 120 114 42 120 6 6 221 221 66 6 6 6 5 41 41 60 97 12 174 174 174 174 174 3 3 6 114,0,0,0,0,0,0
38,6 221 174 11 11 11 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 125 125 91 45 45 5 197 192 192 6 195 195 195 5 5 197 192 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 91 5 221 45 141 141 45 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 7 3 6 195 5 3 6 91 195 195 195 195 195 195 195 195 331 120,0,0,0,0,0,0
39,311 240 240 78 240 265 240 240 240 196 78 265 240 240 196 240 78 240 265 240 240 240 265 240 240 240 265 240 240 196 78 240 265 240 240 265 240 240 240 265 240 240 240 196 78 265 240 240 196 78 265 240 240 196 240 240 240 240 78 265 240 240 240 196 240 78 240 265 240 240 196 78 265 240 240 196 78 196 78 240 265 240 240 240 196 240 240 78 265 240 240 265 240 240 240 265 240 240 240 78 265 240 240 78 219,0,0,0,0,0,0
40,240 240 78 219 311 78 196 78 265 240 240 196 78 265 240 240 196 240 240 78 240 196 240 78 240 265 240 240 196 240 240 240 78 265 240 240 196 240 240 78 196 240 240 78 265 240 240 196 240 240 78 240 265 240 240 265 240 240 240 196 78 196 240 240 240 240 78 265 240 78 240 240 240 196 240 240 240 240 196 78 240 240 240 196 78 265 240 240 240 240 196 240 240 240 196 78 265,0,0,0,0,0,0
41,33 5 5 192 192 6 125 125 125 191 174 45 199 5 3 85 54 6 102 5 33 33 5 192 192 3 197 192 125 125 45 192 199 197 33 192 197 192 140 5 3 3 4 4 3 4 3 3 4 4 4 4 3 3 4 3 4 4 3 3 4 3 4 3 4 4 4 4 4 3 4 3 4 4 4 4 3 4 45 45 45 19 3 19 3 3 3 3 3 3 3 3 3 3 19 19 19 3 19 19 19 3 3 19 3 3 19 3 19 19 19 19 3 3 19 19 19 3 3 19 3 19 3 3 3 19 19 3 19 19 3 19 19 3 3 19 3 19 3 3 3 3 19 19 19 3 3 3 3 19 3 19 19 3 3 3 3 19 19 19 19 19 19 3 3 3 19 3 3 3 3 3 3 19 19 19 19 3 3 3 19 3 3 19 3 3 19 3 19 19 3 19 3 19 3 19 19 3 19 3 19 19 3 3 3 19 3 3 3 3 19 3 19 3 3 3 3 19 3 3 19 3 19 19 19 19 3 19 19 19 3 19 3 3 19 19 19 3 19 3 19 19 19 19 3 19 3 3 3 45 45 174 174 174 19 3 19 3 3 3 3 3 19 3 3 3 19 3 3 3 3 19 19 19 3 3 19 3 19 3 19 19 19 19 19 3 3 19 19 3 3 19 3 3 19 3 3 3 3 19 19 19 19 3 3 3 3 19 3 3 3 19 19 19 3 3 19 19 3 19 3 19 3 19 3 3 19 19 3 3 3 19 3 19 19 3 3 3 3 19 19 3 19 19 19 3 3 19 19 3 19 3 19 19 3 3 19 3 19 19 3 3 3 19 3 19 19 3 3 3 19 19 3 3 3 3 19 3 19 3 3 19 19 3 3 19 3 19 3 19 3 3 19 19 19 3 3 3 3 3 19 19 3 3 3 19 19 19 19 19 19 19 3 3 19 19 3 3 19 3 19 3 19 19 19 19 19 3 19 3 19 3 3 3 19 19 221 6 45 5 221 220 195 3 3 3 196 196 196 196 19 3 196 3 3 19 196 196 196 196 3 19 196 196 3 196 196 196 196 196 196 196 196 196 196 19 196 3 19 196 3 196 196 6 195 120 6 120 119 3 3 3 3 3 19 196 19 196 19 196 3 196 196 195 120 6 195 3 3 7 19 196 196 19 196 3 3 19 196 196 196 196 196 196 3 196 3 196 196 196 19 19 19 196 3 19 196 196 3 196 196 3 196 196 19 196 3 3 196 196 3 3 19 19 196 3 196 3 3 3 196 196 196 196 3 220 196 19 196 196 196 196 196 3 196 196 196 196 196 19 196 3 196 196 196 196 19 3 19 196 120 3 7 120 6 42 120 175 3 3 3 196 19 196 19 19 196 196 3 19 196 19 196 196 196 196 196 196 3 196 196 196 196 196 196 196 3 3 3 3 196 196 196 3 19 3 195 196 196 196 196 196 196 196 3 19 196 19 196 19 19 19 3 196 196 19 196 118 221 6 38 5 3 5 220 221 6 10 5 4 4 19 3 3 3 19 19 3 3 3 3 3 10 91 3 3 3 3 19 3 3 3 19 221 6 3 4 4 4 5 19 3 19 3 19 3 3 19 3 19 3 19 3 3 3 19 3 3 3 19 19 19 5 195 195 3 4 19 3 19 3 221 5 192 3 4 19 19 3 3 3 19 3 19 19 3 19 19 6 6 3 3 4 19 19 3 19 3 19 221 174 5 19 19 3 19 3 19 3 3 3 19 3 3 3 19 220 10 3 4 19 3 4 3 19 19 19 3 3 3 19 19 19 3 3 19 3 19 19 19 3 10 5 3 3 3 3 5 195 3 3 4 4 19 19 5 10 3 4 19 19 19 3 3 3 19 19 3 19 19 3 19 220 4 19 19 19 12 19 4 19 3 3 195 197 4 6 19 19 3 220 5 4 6 19 3 19 6 3 3 3 19 19 19 5 10 3 4 19 19 19 19 10 5 3 15 221 12,0,0,0,0,0,0
42,5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 91 5 197 192 6 33 5 3 197 192 192 6 125 91 5 221 197 192 3 6 91 102 102 6 102 102 6 5 197 192 3 3 6 91 240 5 197 192 3 3 6 91 5 197 192 3 3 6 91 5 197 192 6 33 5 3 197 192 192 6 125 91 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 125 125 91 195 5 197 192 3 3 6 91 102 102 78 168 102 168 54 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 91 20 174 201 45 45 64 195 195 5 221 6 221 174 174 174 174 3 195 201 5 221 6 221 3 3 6 195 195 195 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 102 6 102 102 6 102 102 102 102 102 13 102 102 102 102 6 102 102 6 102 102 6 45 45 5 197 192 3 3 6 91 5 197 192 6 33 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 5 195 102 6 102 102 78 168 102 168 54 102 6 195 102 102 78 168 102 168 54 102 6 102 102 6 102 102 102 13 102 102 102 102 6 5 197 192 3 6 91 5 197 197 192 3 3 6 91 240 102 102 102 102 102 102 6 102 102 102 221 102 102 102 102 221 259 174 260 97 168 119 265 102 168 119 168 119 168 119 168 168 119 168 119 168 119 168 168 265 102 168 168 119 168 119 119 168 119 168 119 168 119 168 119 168 168 265 102 168 168 119 168 119 168 119 168 119 168 119 265 102 168 119 168 119 168 119 168 119 168 168 119 119 168 119 168 119 168 119 168 119 168 119 265 102 168 119 168 168 265 102 168 168 119 168 119 168 119 168 119 168 119 168 119 168 168 119 168 119 168 119 265 102 119 168 119 168 168 265 102 168 168 119 168 119 168 119 168 119 168 168 119 168 119 168 119 168 119 13 5 197 197 192 3 140 3 6 91 102 119 168 119 265 264,0,0,0,0,0,0
43,6 11 201 45 3 174 45 45 45 45 45 3 45 45 3 45 45 45 45 45 45 64 78 65 45 175 5 3 175 175 175 175 175 42 120 3 7 7 175 175 45 45 45 45 175 175 175 175 45 45 175 45 175 175 175 45 45 175 45 45 45 3 175 175 45 45 175 120 175 175 175 175 175 307 175 175 175 175 175 175 175 175 5 175 175 175 5 4 4 6 175 120 7 7 175 195 199 120 7,0,0,0,0,0,0
